key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
178,"召喚出寵物“卡爾克”。
讓你蠻不在乎地攻過來！","可愛又恐怖的魔法人偶。薩雷安的偉大魔道士為了守護顛倒塔，將魔力灌注在人偶中從而誕生。另外，起初人偶是沒有頭髮的，後來覺得太驚悚，經過改良植入了頭髮。","我們是熱情活潑的
卡爾克布莉娜！
——卡爾克＆布莉娜","陰沉的舞蹈","令範圍內我方寵物的防禦力增加10。當該寵物為布莉娜時，防禦力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",40,45,2,False,False,False,True,False,3
179,"召喚出寵物“布莉娜”。
提頭來見！","可愛又恐怖的魔法人偶。和卡爾克一起守衛顛倒塔，卻被冒險者擊敗，四散而逃。意外的是冒險者卻在附近的寶箱之中發現了她，就作為土特產收下了。","讓人又愛又怕的人偶！
呀呵呵呵！
　——卡爾克＆布莉娜","活潑的舞蹈","令範圍內我方寵物的攻擊力增加20。當該寵物為卡爾克時，攻擊力增加60。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",40,55,3,False,False,True,False,False,3
180,"召喚出寵物“藍閃蝶”。
綻放著夢幻般光芒的藍色蝴蝶。","綻放著夢幻般光芒的藍色蝴蝶。它的羽毛由於擁有妨礙魔力恢復的功能，在魔大戰時代被認為是製作對魔道士用毒藥的珍稀鍊金素材，因此遭到濫捕，導致如今瀕臨滅絕。","閃閃發光！哈哈哈哈！
棒不棒？
　　　　　——星神聖人","猛毒鱗粉","對範圍內的敵人每秒造成10點持續傷害。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒",40,50,2,True,False,False,False,False,1
181,"召喚出寵物“波羅·羅格”。
小蟾蜍也有大智慧。","老賢者瑪托雅對蟾蜍施法而創造出的使魔，已經忠實地為瑪托雅工作了50年以上。如今，瑪托雅同意了它“世界這麼大，我想去看看”的請求，讓它和光之戰士一起踏上了旅程。","不過，只要有我們智蛙在，
不管怎樣都是濕漉漉黏糊糊
的呱。
　　　　　　——特羅·羅格","神意","擊退範圍內的敵人，並造成90攻擊力的傷害。",50,65,2,False,False,True,True,False,1
182,"召喚出寵物“迷你吉伯特”。
聽說是個英雄，但看起來卻意外地沒用。","以古代英雄“吉伯特”為原型的魔法人偶。作為擁有特殊才能的吟遊詩人末裔，他的歌聲具有能降妖除魔的神奇力量。同時，傳說他作為亡國的王子，為了愛從未停止與黑暗勢力的戰鬥。","這的確是記載著強弓吉爾
伯特事蹟的手抄本，不過
解讀起來可費力了。
　　　　　　——蓋羅爾特","歌唱","令範圍內我方寵物的防禦力增加20。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",40,55,3,False,False,False,False,False,3
183,"召喚出寵物“芬里爾幼體”。
小小年紀就擁有父輩的桀驁和勇猛。","古代野獸霜狼的幼體。擁有月光一般冷徹的青色皮毛，因此也被人們以傳說中的幻獸月狼芬里爾的名字來稱呼它們。從小在狼群互相爭鬥的“狼獄”長大，雖然年幼但是桀驁且勇猛。","竟然能夠擊退月狼芬里爾……
光之戰士，你的力量果然非同
凡響。
　　　　　　　　　——伊塞勒","月夜狼嚎","令範圍內我方寵物的攻擊力增加20。當該寵物為“魔物”類型時，攻擊力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",65,30,4,False,False,False,False,False,3
184,"召喚出寵物“幼龍玩偶”。
按照幼龍卡爾·米克的形象製作的魔法人偶。要永遠和它做好朋友哦！","模仿幼龍形象製作的魔法人偶。是莫古利族的工匠在學習人類手藝的過程中做成的。以年齡約為30歲左右的幼龍卡爾·米克為原型，為了再現真實的質感，使用了它蛻皮時掉下來的真的鱗片。","沒辦法，從現在開始你
就是我的朋友了！我叫
卡爾·米克，多關照！
　　　　——卡爾·米克","幼龍吐息","對範圍內的敵人造成230攻擊力的傷害。",75,60,1,False,False,False,False,True,1
185,"召喚出寵物“拉姆之形”。
在我的制裁面前，你能證明自己說過的言論嗎？","以雷神拉姆為原型製作的魔法人偶。發現迦樓羅的魔法人偶很受歡迎，於是開始設計製作拉姆人偶。因為參考了暫留地的風精靈族的描述，總覺得長得有點像風精靈族。","如果你做不到，我雷神
拉姆將會對世上所有的
人類降下制裁之雷！
　　　　　——雷神拉姆","制裁之雷","對範圍內的敵人造成230攻擊力的傷害。",40,75,3,False,True,False,False,False,1
186,"召喚出寵物“濕婆之形”。
破碎吧！鑽石星塵！","以冰神濕婆為原型製作的魔法人偶。異端者們在得知各個城市都在製作以蠻神為原型的魔法人偶後，決心製作冰神濕婆人偶並公開製作方法。也許是因為他們的信仰太過虔誠，人偶的表情非常可愛。","重逢將至，我能感覺到自己
的心跳在不斷加速。這恐怕
是受到了濕婆的影響吧……
　　　　　　　　——伊塞勒","鑽石星塵","令範圍內的敵人束縛。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒",35,35,3,False,True,False,False,False,4
187,"召喚出寵物“波奇”。
用雙腳走路的謎之豬。哼哧。","用雙腳走路的謎之豬。因為在金碟遊樂園的自助餐廳吃霸王餐而被抓住當作了紀念品。但是沒有人知道這個豬是誰、從何而來。","哼哧。
——波奇","哼哧","打消範圍內我方身上的弱化效果。",45,30,3,False,False,False,False,False,6
188,"召喚出寵物“魔法水桶”。
利用魔法人偶技術製作出來的會動的水桶。","利用魔法人偶技術製作出來的會動的水桶。聽說是某個漁師因為嫌把釣來的魚拎回去太麻煩而製作的。不管倒空幾次，不知不覺間桶裡就又會出現水和生物。那些東西到底是從哪裡來的呢？","前陣在還跟我說什麼“嘰嘰嘰……
賽倫……最近、比從前、更像水桶
了！”嚇得我趕快一量腰圍……
　　　　　　　　　　——賽倫蒂碧提","水桶接力","令範圍內我方寵物的移動速度提高35%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",20,55,1,False,False,False,False,False,3
189,"召喚出寵物“觸手”。
被冒險者砍下來的克拉肯的觸手的尖端。","被冒險者砍下來的克拉肯的觸手的尖端。在海上漂流許久，最後再次回到破艦島。和一心想要復仇的本體不同，觸手的尖端並不想戰鬥，反而喜歡歌頌自由的人生。","希爾迪布蘭德大人，這、
這可不得了！有好多觸手！
　　　　——娜修·瑪卡拉卡","飛濺狙擊","擊退範圍內的敵人，並造成90攻擊力的傷害。",65,60,2,False,False,False,True,False,1
190,"召喚出寵物“腕龍玩偶”。
模仿腕龍製作的魔法人偶。","某位空賊模仿腕龍製作的魔法人偶，原型是在雲冠群島目擊到的超大型古代生物。不過話說回來，為什麼浮島上會有那麼巨大的生物呢？真是謎團重重啊。","我們艾因哈特家在召集
探索雲冠群島的勇士！
　　　　　——奧瓦艾爾","小型隕石","讓範圍內的敵人增加“玩偶”類型的弱點。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",115,50,1,False,False,False,True,False,4
191,"召喚出寵物“啦啦隊小姑娘”。
啦啦隊姑娘的魔法人偶。總之會為你加油。","啦啦隊姑娘的魔法人偶。為給狼獄水上鬥技場戰鬥的餓狼們加油而製作出來的。但據說發現有人消極應賽時，它的眼神會變得很危險，還可能爆粗口喝倒彩什麼的。","加油加油！
——啦啦隊小姑娘","加油","令範圍內我方寵物的攻擊力增加25。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",40,40,1,False,False,False,False,True,3
192,"召喚出寵物“迷你可露兒”。
真是抱歉，讓你們久等了。","冒險者行會為慶祝艾奧傑亞的新生祭而準備的魔法人偶，模仿的是薩雷安出身的魔道士可露兒小姐。據說兜帽上那個如同貓魅族一樣的大耳朵其實彰顯著她擁有的某種“能力”。","呵呵呵，看來你在艾奧
傑亞也學到了尊敬前輩
的道理呢。那今後也不
要忘了對姐姐的敬意哦。
　　　　　　——可露兒","鄰家小姐姐","令範圍內我方寵物的防禦力增加10。當該寵物為“玩偶”類型時，防禦力增加30。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",30,30,3,True,False,False,False,False,3
193,"召喚出寵物“迷你艾默里克”。
以艾默里克為原型製作的魔法人偶。父皇！這到底是為什麼？","以艾默里克為原型製作的魔法人偶。某個神殿騎士團副騎士長想要製作敬愛的上司的人偶，然而因為她的手太笨導致製作失敗。看到她沮喪的樣子太過可憐，教皇廳的技師偷偷地把人偶重新製作了一下。","艾默里克閣下……
　　　——阿爾菲諾","神殿騎士團突擊","對敵人的防禦盾造成70%的傷害。對已被破壞的防禦盾無效。",80,75,3,False,False,True,True,False,8
194,"召喚出寵物“天馬幼獸”。
最近能在空中飛翔了。","天馬的幼獸。與父母不小心走散，在到處都是可怕古代猛獸的雲冠群島四下奔逃。遭遇古代猛獸襲擊的時候被冒險者救下，之後便一直跟著冒險者。","天馬流星踹！
——卜奇喇吉","流星","令範圍內我方寵物的移動速度提高35%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",70,45,3,False,False,False,True,False,3
195,"召喚出寵物“卡洛菲斯提莉玩偶”。
最喜歡閃閃發光的東西了……","以卡洛菲斯提莉為原型製作的魔法人偶，作者不詳。在暗中注視著冒險者與卡洛菲斯提莉戰鬥的某人，注入強烈的情感即興製作而成。隨後，他與妖異一起消失了蹤影。","妨礙我千年之眠的人，就是你們
嗎？我是卡洛菲斯提莉，以妖異
之血化為的超越人類的存在……
　　　　　　　——卡洛菲斯提莉","閃耀","令使用特殊技點數的寵物的防禦力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",50,55,2,True,True,True,False,False,3
196,"召喚出寵物“大腳小猿”。
以雪怪為原型製作的魔法人偶。禁止濫捕野生生物。","皮革師行會為宣傳自然保護啟蒙活動，以雪怪為原型製作的魔法人偶。想以此告訴大家，因一時流行的需要濫捕野生動物，會使它們瀕臨滅絕。","雪怪本應棲息在謝
爾達萊群島這種溫暖的
密林才對。
　　　　　——怪物獵人","唔吼","可以拆除敵人設置的陷阱。",45,45,3,False,False,False,True,False,6
197,"召喚出寵物“小矮兔”。
可愛的小型兔子。非常害怕寂寞。","可愛的小型兔子。曾在小村莊裡過著幸福的生活，然而有一天，它在田裡偷作物的父親被農婦做成了餡餅。為了治癒心中的傷痛踏上流浪之旅後與冒險者相遇。","每當結印失敗時看到那
兔子悠哉的表情……啊
啊……簡直是地獄。
　　　　　　　——陽明","胡蘿蔔炸彈","設置陷阱。10秒後可通過點擊發動陷阱按鈕起爆。對範圍內的敵人每秒造成10點持續傷害。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>20秒",60,45,4,False,False,False,True,False,2
198,"召喚出寵物“百目”。
從百目妖身上脫落下來的眼球。大概不會引起密集恐懼症。","從百目妖身上脫落下來的眼球。因為以前每個角度都能看到，所以現在只能看到一個方向的狀態讓它很不安。於是決定在長出足夠的眼球之前和強者一起行動。","記得千萬不要給它戴上
眼罩，不然它就找不到
營地了。
　　　　　　——巴德龍","黏黏網","令範圍內敵人的移動速度降低70%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒",35,35,2,False,True,False,False,False,4
199,"召喚出寵物“道士莫古利娃娃”。
身著東方風格服飾的魔法人偶。","身著東方風格服飾的魔法人偶。是桃源老師的侍從艷麗為了贈送給冒險者而私下親手縫製的。在艾奧傑亞備受歡迎的莫古利形象基礎上，添加了東方風格的道士著裝。","好、好可愛……莫
古利好可愛……
    　——伊塞勒","東方功夫","擊退範圍內的敵人。",30,35,3,False,False,True,False,False,9
200,"召喚出寵物“吉胖喵”。
地縛靈的貓妖怪，目標是向汽車復仇！","一隻不幸被汽車撞死的貓變成的地縛靈。雖然一直在向汽車復仇但總是以失敗告終。","　喵　","百裂喵爪","對範圍內的敵人造成230攻擊力的傷害。",50,30,4,False,False,False,True,False,1
